,Flow ID, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Packets/s, Flow IAT Max,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd Header Length, Bwd Header Length, Min Packet Length, Packet Length Std, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd,Active Mean, Active Max, Active Min, Inbound
224,"('149.171.126.8', '59.166.0.1', 55173, 31564, 17)",17,0.010083913803100586,4,0,114,66,90.0,24.0,0,0,0.0,0.0,396.6713795956969,0.010067939758300781,0.010083913803100586,0.003361304601033529,0.004742307199646653,0.010067939758300781,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,24.0,0,0,0,0,90.0,90.0,0.0,0,0,0,0.003361304601033529,0.010067939758300781,7.867813110351562e-06,0
225,"('59.166.0.1', '149.171.126.8', 52493, 31379, 6)",6,0.0007328987121582031,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5457.780091086533,0.0007240772247314453,0.0007328987121582031,0.00024429957071940106,0.0003392543816846424,0.0007240772247314453,3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00024429957071940106,0.0007240772247314453,3.814697265625e-06,0
226,"('149.171.126.8', '59.166.0.1', 31379, 52493, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
227,"('59.166.0.5', '149.171.126.2', 56644, 111, 17)",17,0.04503297805786133,4,0,156,156,156.0,0.0,0,0,0.0,0.0,88.82379475016148,0.04501008987426758,0.04503297805786133,0.015010992685953775,0.02121256505490392,0.04501008987426758,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,80,0,156,0.0,0,0,0,0,156.0,156.0,0.0,0,0,0,0.015010992685953775,0.04501008987426758,1.0967254638671875e-05,0
228,"('149.171.126.2', '59.166.0.5', 111, 56644, 17)",17,0.058728933334350586,4,0,90,90,90.0,0.0,0,0,0.0,0.0,68.10952920305122,0.058708906173706055,0.058728933334350586,0.019576311111450195,0.027670923344904404,0.058708906173706055,9.059906005859375e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,90,0.0,0,0,0,0,90.0,90.0,0.0,0,0,0,0.019576311111450195,0.058708906173706055,9.059906005859375e-06,0
229,"('59.166.0.5', '149.171.126.2', 30507, 32859, 17)",17,0.0163118839263916,4,0,158,130,144.0,14.0,0,0,0.0,0.0,245.21998918397475,0.016295909881591797,0.0163118839263916,0.005437294642130534,0.007678200855703089,0.016295909881591797,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,130,14.0,0,0,0,0,144.0,144.0,0.0,0,0,0,0.005437294642130534,0.016295909881591797,5.0067901611328125e-06,0
230,"('149.171.126.2', '59.166.0.5', 32859, 30507, 17)",17,0.02199387550354004,4,0,114,66,90.0,24.0,0,0,0.0,0.0,181.86881158603344,0.021981000900268555,0.02199387550354004,0.007331291834513347,0.010358908688654285,0.021981000900268555,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,24.0,0,0,0,0,90.0,90.0,0.0,0,0,0,0.007331291834513347,0.021981000900268555,5.0067901611328125e-06,0
231,"('59.166.0.5', '149.171.126.2', 51022, 30318, 6)",6,0.0007750988006591797,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5160.632420793602,0.0007669925689697266,0.0007750988006591797,0.00025836626688639325,0.0003596531072929624,0.0007669925689697266,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00025836626688639325,0.0007669925689697266,4.0531158447265625e-06,0
232,"('149.171.126.2', '59.166.0.5', 30318, 51022, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
233,"('59.166.0.6', '149.171.126.1', 30853, 22, 6)",6,0.0008749961853027344,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4571.448501362398,0.0008490085601806641,0.0008749961853027344,0.00029166539510091144,0.00039412133596361206,0.0008490085601806641,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00029166539510091144,0.0008490085601806641,8.106231689453125e-06,0
234,"('149.171.126.1', '59.166.0.6', 22, 30853, 6)",6,1.0013580322265625e-05,2,0,70,70,70.0,0.0,0,0,0.0,0.0,199728.7619047619,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0.0,1.0013580322265625e-05,1.0013580322265625e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0
235,"('59.166.0.2', '149.171.126.7', 32716, 53, 17)",17,1.1205673217773438e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,178481.02127659574,1.1205673217773438e-05,1.1205673217773438e-05,1.1205673217773438e-05,0.0,1.1205673217773438e-05,1.1205673217773438e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.1205673217773438e-05,1.1205673217773438e-05,1.1205673217773438e-05,0
236,"('149.171.126.7', '59.166.0.2', 53, 32716, 17)",17,8.106231689453125e-06,2,0,96,96,96.0,0.0,0,0,0.0,0.0,246723.76470588235,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0
237,"('59.166.0.2', '149.171.126.5', 1643, 80, 6)",6,0.0006940364837646484,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5763.385778083133,0.0006849765777587891,0.0006940364837646484,0.00023134549458821615,0.00032076585134908594,0.0006849765777587891,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00023134549458821615,0.0006849765777587891,4.0531158447265625e-06,0
238,"('149.171.126.5', '59.166.0.2', 80, 1643, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
239,"('175.45.176.0', '149.171.126.14', 29309, 3000, 6)",6,0.17939400672912598,10,0,254,54,98.4,77.8552503046519,0,0,0.0,0.0,55.74322232012684,0.06274008750915527,0.17939400672912598,0.019932667414347332,0.027407899524096866,0.06274008750915527,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,200,0,54,77.8552503046519,0,8,0,0,98.4,98.4,0.0,16383,0,4,0.019932667414347332,0.06274008750915527,1.0967254638671875e-05,0
240,"('149.171.126.14', '175.45.176.0', 3000, 29309, 6)",6,0.18900394439697266,6,0,62,54,58.666666666666664,3.39934634239519,0,0,0.0,0.0,31.74536922572344,0.15749883651733398,0.18900394439697266,0.03780078887939453,0.06107666563231332,0.15749883651733398,9.059906005859375e-06,0.0,0.0,0.0,0.0,0.0,0,0,120,0,54,3.39934634239519,0,6,0,0,58.666666666666664,58.666666666666664,0.0,16383,0,2,0.03780078887939453,0.15749883651733398,9.059906005859375e-06,0
241,"('59.166.0.8', '149.171.126.1', 47061, 53, 17)",17,1.0967254638671875e-05,2,0,87,87,87.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,87,0.0,0,0,0,0,87.0,87.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
242,"('149.171.126.1', '59.166.0.8', 53, 47061, 17)",17,7.867813110351562e-06,2,0,103,103,103.0,0.0,0,0,0.0,0.0,254200.24242424243,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0.0,7.867813110351562e-06,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,103,0.0,0,0,0,0,103.0,103.0,0.0,0,0,0,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0
243,"('59.166.0.8', '149.171.126.2', 4936, 25, 6)",6,0.0007009506225585938,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5706.536054421768,0.0006921291351318359,0.0007009506225585938,0.00023365020751953125,0.00032419392403288966,0.0006921291351318359,3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00023365020751953125,0.0006921291351318359,3.814697265625e-06,0
244,"('149.171.126.2', '59.166.0.8', 25, 4936, 6)",6,5.9604644775390625e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,335544.32,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0.0,5.9604644775390625e-06,5.9604644775390625e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.9604644775390625e-06,5.9604644775390625e-06,5.9604644775390625e-06,0
245,"('59.166.0.5', '149.171.126.5', 49910, 53, 17)",17,1.0967254638671875e-05,2,0,79,79,79.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,79,0.0,0,0,0,0,79.0,79.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
246,"('149.171.126.5', '59.166.0.5', 53, 49910, 17)",17,8.106231689453125e-06,2,0,95,95,95.0,0.0,0,0,0.0,0.0,246723.76470588235,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,95,0.0,0,0,0,0,95.0,95.0,0.0,0,0,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0
247,"('59.166.0.5', '149.171.126.6', 43388, 21, 6)",6,0.0007519721984863281,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5319.345592897907,0.0007419586181640625,0.0007519721984863281,0.0002506573994954427,0.00034740242332579593,0.0007419586181640625,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002506573994954427,0.0007419586181640625,5.0067901611328125e-06,0
248,"('149.171.126.6', '59.166.0.5', 21, 43388, 6)",6,7.867813110351562e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,254200.24242424243,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0.0,7.867813110351562e-06,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0
249,"('59.166.0.9', '149.171.126.5', 41515, 53, 17)",17,1.0967254638671875e-05,2,0,79,79,79.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,79,0.0,0,0,0,0,79.0,79.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
250,"('149.171.126.5', '59.166.0.9', 53, 41515, 17)",17,8.106231689453125e-06,2,0,95,95,95.0,0.0,0,0,0.0,0.0,246723.76470588235,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,95,0.0,0,0,0,0,95.0,95.0,0.0,0,0,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0
251,"('59.166.0.9', '149.171.126.4', 14906, 21, 6)",6,0.0009679794311523438,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4132.31921182266,0.0009510517120361328,0.0009679794311523438,0.00032265981038411457,0.00044434914041040246,0.0009510517120361328,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00032265981038411457,0.0009510517120361328,5.0067901611328125e-06,0
252,"('149.171.126.4', '59.166.0.9', 21, 14906, 6)",6,1.0013580322265625e-05,2,0,70,70,70.0,0.0,0,0,0.0,0.0,199728.7619047619,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0.0,1.0013580322265625e-05,1.0013580322265625e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,1.0013580322265625e-05,1.0013580322265625e-05,1.0013580322265625e-05,0
253,"('59.166.0.8', '149.171.126.2', 44119, 53, 17)",17,1.0967254638671875e-05,2,0,79,79,79.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,79,0.0,0,0,0,0,79.0,79.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
254,"('149.171.126.2', '59.166.0.8', 53, 44119, 17)",17,8.106231689453125e-06,2,0,95,95,95.0,0.0,0,0,0.0,0.0,246723.76470588235,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,95,0.0,0,0,0,0,95.0,95.0,0.0,0,0,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0
255,"('59.166.0.8', '149.171.126.0', 9989, 21, 6)",6,0.0007131099700927734,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5609.233032430625,0.0007040500640869141,0.0007131099700927734,0.0002377033233642578,0.0003297571725888195,0.0007040500640869141,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002377033233642578,0.0007040500640869141,4.0531158447265625e-06,0
256,"('149.171.126.0', '59.166.0.8', 21, 9989, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
257,"('59.166.0.0', '149.171.126.9', 38981, 50862, 6)",6,0.0008509159088134766,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4700.817035584198,0.0008320808410644531,0.0008509159088134766,0.00028363863627115887,0.00038780926637832687,0.0008320808410644531,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00028363863627115887,0.0008320808410644531,7.867813110351562e-06,0
258,"('149.171.126.9', '59.166.0.0', 50862, 38981, 6)",6,6.198883056640625e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,322638.76923076925,6.198883056640625e-06,6.198883056640625e-06,6.198883056640625e-06,0.0,6.198883056640625e-06,6.198883056640625e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,6.198883056640625e-06,6.198883056640625e-06,6.198883056640625e-06,0
259,"('59.166.0.3', '149.171.126.1', 40309, 53, 17)",17,1.0967254638671875e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
260,"('149.171.126.1', '59.166.0.3', 53, 40309, 17)",17,7.867813110351562e-06,2,0,96,96,96.0,0.0,0,0,0.0,0.0,254200.24242424243,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0.0,7.867813110351562e-06,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,7.867813110351562e-06,7.867813110351562e-06,7.867813110351562e-06,0
261,"('59.166.0.3', '149.171.126.7', 14306, 80, 6)",6,0.0007021427154541016,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5696.84753820034,0.0006859302520751953,0.0007021427154541016,0.00023404757181803385,0.0003195464444963077,0.0006859302520751953,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00023404757181803385,0.0006859302520751953,4.0531158447265625e-06,0
262,"('149.171.126.7', '59.166.0.3', 80, 14306, 6)",6,1.0967254638671875e-05,2,0,70,70,70.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
263,"('59.166.0.4', '149.171.126.7', 40650, 38455, 6)",6,0.0008401870727539062,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4760.844494892168,0.0008220672607421875,0.0008401870727539062,0.00028006235758463543,0.00038325850654958514,0.0008220672607421875,7.152557373046875e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00028006235758463543,0.0008220672607421875,7.152557373046875e-06,0
264,"('149.171.126.7', '59.166.0.4', 38455, 40650, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
265,"('59.166.0.1', '149.171.126.0', 13846, 5190, 6)",6,0.0008549690246582031,4,0,70,66,68.0,2.0,0,0,0.0,0.0,4678.532069157836,0.0008349418640136719,0.0008549690246582031,0.0002849896748860677,0.00038887886893959736,0.0008349418640136719,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002849896748860677,0.0008349418640136719,7.867813110351562e-06,0
266,"('149.171.126.0', '59.166.0.1', 5190, 13846, 6)",6,5.0067901611328125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,399457.5238095238,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0.0,5.0067901611328125e-06,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,5.0067901611328125e-06,5.0067901611328125e-06,5.0067901611328125e-06,0
267,"('59.166.0.6', '149.171.126.7', 15807, 53, 17)",17,1.2159347534179688e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,164482.50980392157,1.2159347534179688e-05,1.2159347534179688e-05,1.2159347534179688e-05,0.0,1.2159347534179688e-05,1.2159347534179688e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.2159347534179688e-05,1.2159347534179688e-05,1.2159347534179688e-05,0
268,"('149.171.126.7', '59.166.0.6', 53, 15807, 17)",17,8.106231689453125e-06,2,0,96,96,96.0,0.0,0,0,0.0,0.0,246723.76470588235,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0,8.106231689453125e-06,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0
269,"('59.166.0.6', '149.171.126.6', 17431, 80, 6)",6,0.0006968975067138672,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5739.724940130003,0.0006809234619140625,0.0006968975067138672,0.0002322991689046224,0.00031724154081650975,0.0006809234619140625,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.0002322991689046224,0.0006809234619140625,4.0531158447265625e-06,0
270,"('149.171.126.6', '59.166.0.6', 80, 17431, 6)",6,6.9141387939453125e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,289262.3448275862,6.9141387939453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,0.0,6.9141387939453125e-06,6.9141387939453125e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,6.9141387939453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,0
271,"('59.166.0.2', '149.171.126.7', 36701, 111, 17)",17,0.003676176071166992,4,0,156,156,156.0,0.0,0,0,0.0,0.0,1088.0871651858097,0.0036611557006835938,0.003676176071166992,0.0012253920237223308,0.001722347326341139,0.0036611557006835938,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,156,0.0,0,0,0,0,156.0,156.0,0.0,0,0,0,0.0012253920237223308,0.0036611557006835938,4.0531158447265625e-06,0
272,"('149.171.126.7', '59.166.0.2', 111, 36701, 17)",17,0.003062009811401367,4,0,90,90,90.0,0.0,0,0,0.0,0.0,1306.3315424744997,0.0030460357666015625,0.003062009811401367,0.001020669937133789,0.00143214991570776,0.0030460357666015625,7.867813110351562e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,90,0.0,0,0,0,0,90.0,90.0,0.0,0,0,0,0.001020669937133789,0.0030460357666015625,7.867813110351562e-06,0
273,"('59.166.0.2', '149.171.126.7', 62824, 14455, 17)",17,0.0013852119445800781,4,0,158,130,144.0,14.0,0,0,0.0,0.0,2887.644750430293,0.0013740062713623047,0.0013852119445800781,0.00046173731486002606,0.0006450717489911155,0.0013740062713623047,5.0067901611328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,130,14.0,0,0,0,0,144.0,144.0,0.0,0,0,0,0.00046173731486002606,0.0013740062713623047,5.0067901611328125e-06,0
274,"('149.171.126.7', '59.166.0.2', 14455, 62824, 17)",17,0.0006709098815917969,4,0,114,66,90.0,24.0,0,0,0.0,0.0,5962.052594171997,0.0006611347198486328,0.0006709098815917969,0.00022363662719726562,0.00030936743805102824,0.0006611347198486328,1.9073486328125e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,24.0,0,0,0,0,90.0,90.0,0.0,0,0,0,0.00022363662719726562,0.0006611347198486328,1.9073486328125e-06,0
275,"('59.166.0.2', '149.171.126.7', 1336, 18601, 6)",6,0.0007071495056152344,4,0,70,66,68.0,2.0,0,0,0.0,0.0,5656.512474713419,0.000698089599609375,0.0007071495056152344,0.00023571650187174478,0.0003269473846633375,0.000698089599609375,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,80,0,66,2.0,0,2,0,0,68.0,68.0,0.0,5792,0,0,0.00023571650187174478,0.000698089599609375,4.0531158447265625e-06,0
276,"('149.171.126.7', '59.166.0.2', 18601, 1336, 6)",6,4.0531158447265625e-06,2,0,70,70,70.0,0.0,0,0,0.0,0.0,493447.5294117647,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,0.0,4.0531158447265625e-06,4.0531158447265625e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,70,0.0,0,2,0,0,70.0,70.0,0.0,5792,0,0,4.0531158447265625e-06,4.0531158447265625e-06,4.0531158447265625e-06,0
277,"('59.166.0.2', '149.171.126.0', 19393, 53, 17)",17,1.0967254638671875e-05,2,0,80,80,80.0,0.0,0,0,0.0,0.0,182361.04347826086,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0.0,1.0967254638671875e-05,1.0967254638671875e-05,0.0,0.0,0.0,0.0,0.0,0,0,40,0,80,0.0,0,0,0,0,80.0,80.0,0.0,0,0,0,1.0967254638671875e-05,1.0967254638671875e-05,1.0967254638671875e-05,0
278,"('175.45.176.0', '149.171.126.18', 61089, 80, 6)",6,0.291485071182251,10,0,234,54,94.4,69.86157742278657,0,0,0.0,0.0,34.30707431924533,0.10820817947387695,0.291485071182251,0.03238723013136122,0.03871383487819535,0.10820817947387695,8.106231689453125e-06,0.0,0.0,0.0,0.0,0.0,2,0,200,0,54,69.86157742278657,0,8,0,0,94.4,94.4,0.0,16383,0,4,0.03238723013136122,0.10820817947387695,8.106231689453125e-06,0
279,"('149.171.126.0', '59.166.0.2', 53, 19393, 17)",17,9.059906005859375e-06,2,0,96,96,96.0,0.0,0,0,0.0,0.0,220752.84210526315,9.059906005859375e-06,9.059906005859375e-06,9.059906005859375e-06,0.0,9.059906005859375e-06,9.059906005859375e-06,0.0,0.0,0.0,0.0,0.0,0,0,40,0,96,0.0,0,0,0,0,96.0,96.0,0.0,0,0,0,9.059906005859375e-06,9.059906005859375e-06,9.059906005859375e-06,0
